icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,first_label_token,ag_news,train,activation,4.53311824798584,-25.707992553710938,117,2279,"Princess Diana Fountain to Close Again (AP) AP - It has been fenced in, clogged with leaves, overrun with visitors and even used as a dog bath. Now the Princess Diana memorial fountain is to close again to replace surrounding grass that has become sodden with splashing water, park officials said Tuesday.",World,635,"Microsoft Issues IE Patch (Article Central) Microsoft released its October batch of security advisories this week, with a number of  quot;critical quot; patches, including a significant fix for the Internet Explorer browser.",Science,250, Science,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,4.619850158691406,-23.0672550201416,118,5160,European Tour hopes still high in Canada Hopes of another European Tour victory on the US PGA Tour remained high as Jesper Parnevik and Vijay Singh enjoyed a share of second place after the third round of the Bell Canadian Open at the Glen Abbey course in Ontario.,Sports,3030,"Photos Plus Music Equals an Expensive iPod (washingtonpost.com) washingtonpost.com - First Apple put some color on the iPod, when it offered the iPod mini in a palette of pastel hues, and now it has put some color inside it, in the form of the new iPod Photo.",Science,226, Science,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,3.399923801422119,-16.12039566040039,119,3110,"Delta Air Lines Prepares Chapter 11 Filing Delta Air Lines Inc. could file for Chapter 11 bankruptcy protection as soon as next week, a source familiar with the matter said yesterday.",Business,1404,"Kenyan tree planter wins peace prize Wangari Maathai, a Kenyan environmentalist, today became the first African woman to win the Nobel peace prize. Ms Maathai, 64, Kenya #39;s deputy environment minister, heads the Green Belt movement, a group that",World,289, World,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,6.398763656616211,-31.707048416137695,120,3482,"PM welcomes EU partnership Prime Minister Manmohan Singh arrived in the Hague last night to participate in the India-European summit.  quot;In recognition of Indias growing stature and influence, the EU has proposed a strategic partnership with India.",Business,5125,"Lewis, Allen super vs. Spurs Rashard Lewis scored 27 points and Ray Allen added 24, leading the SuperSonics to a 113-94 victory over the San Antonio Spurs last night in Seattle.",Sports,229, Sports,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,5.441262245178223,-23.566349029541016,121,269,"Jet-Lagged Clarke Tied for Lead in Japan  GOTEMBA, Japan (Reuters) - Britain's Darren Clarke shook  off the effects of jet-lag and a hectic schedule to fire a  six-under-par 66 for a share of the first-round lead at the  Taiheiyo Masters Thursday.",Sports,4973,"Feds kick off digital TV consumer campaign WASHINGTON - It #39;s one of the biggest technical changes in television since color TV: the digital transition. And because many Americans remain in the dark about it, federal regulators began an education campaign Monday to enlighten them.",Business,241, Business,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,4.173525810241699,-22.35721206665039,122,3277,Magnificent Manning Sets Another Record  HOUSTON (Sports Network) - Indianapolis Colts quarterback  Peyton Manning threw two touchdown passes in the first quarter  of Sunday's game against the Houston Texans at Reliant Stadium  to set an NFL record for most consecutive games with multiple  TD throws.,Sports,4015,"Cheney Campaigns for House Candidates (AP) AP - With two Louisiana congressional seats still up for grabs, Vice President Dick Cheney campaigned in the state Wednesday on behalf of Republicans who hope to sweep Saturday's runoff elections.",World,365, World,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,3.9966025352478027,-22.478439331054688,123,488,"Jays power up to take finale Contrary to popular belief, the power never really snapped back at SkyDome on Sunday. The lights came on after an hour delay, but it took some extra time for the batting orders to provide some extra wattage.",Sports,3014,Symantec warns of weakness in its firewall and gateway products Security specialist Symantec has admitted to a number of vulnerabilities in its firewall and gateway products. The weaknesses make them liable to denial of service attacks and other compromises.,Science,221, Science,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,5.62140417098999,-27.58096694946289,124,5204,"Labor: Anti-Peres meetings scheduled for Sunday Labor members have scheduled two  #39;rebel #39; anti-Peres conferences for Sunday, one to be headed by MK Matan Vilnai and the second by MK Binyamin Ben-Eliezer.",World,762,"Microsoft intros new mice, keyboards Microsoft announced on Wednesday five new mice and keyboards: Wireless Optical Desktop, which comes with a wireless mouse and keyboard; Wireless Notebook Optical Mouse; Digital Media Pro Keyboard; and Standard Wireless Optical Mouse.",Science,219, Science,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,5.77010440826416,-29.326717376708984,125,3022,"Killings shock, humiliate Nepalese Protesters in Kathmandu have expressed disbelief and frustration after learning of the deaths of 12 Nepalese hostages in Iraq. Nepal #39;s ambassador to Qatar, Somananda Suman, confirmed",World,47,"World awaits Chinese Grand Prix A quarter of a billion dollars to build the track. Tens of millions in racing fees. More than 150,000 live spectators and a television audience of hundreds of millions.",Sports,171, Sports,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,4.966693878173828,-22.081066131591797,126,4787,"A Year of Charges, Reforms for Funds NEW YORK -- Just a year ago this week, New York Attorney General Eliot L. Spitzer shook the financial services industry -- and investor confidence -- by revealing that four big-name mutual fund companies had cut secret deals allowing a New Jersey hedge fund to profit from short-term trading at the expense of ordinary investors.",Business,4239,"Jordan prince loses succession Jordan #39;s Prince Hamzah says he is conceding to the wish of King Abdullah II to strip him of his crown as heir to the throne.  quot;I obey the command of my elder brother out of my loyalty, love",World,233, World,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,5.976006507873535,-27.555301666259766,127,1401,"Netflix, TiVo Promise New Service The two companies say they will jointly develop a set-top box to download movies over the internet. Netflix will arrange the movie licensing from Hollywood studios, and TiVo will take care of the product technology.",Science,1597,Phillies relieve Bowa of his duties The Phillies ended months of speculation when they announced the dismissal of manager Larry Bowa before Saturday #39;s game against the Marlins at Citizens Bank Park.,Sports,227, Sports,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,5.218837738037109,-25.85446548461914,128,5313,"Els Sweats Out American Express Victory (AP) AP - Emotionally spent from a Grand Slam season of heartache, Ernie Els reasserted himself as a major force Sunday by outlasting Thomas Bjorn in a brilliantly played duel in the cold rain in the American Express Championship. He closed with a 3-under 69 for a one-shot victory and his first World Golf Championship.",Sports,5074,"Firefox - Ready To Take On Internet Explorer? (NewsFactor) NewsFactor - While Firefox wins rave reviews for its browser technology and appears ready to chip away at Microsoft's (Nasdaq: MSFT) dominant Internet Explorer market share, the open-source browser is probably a long way off from unseating IE in the enterprise.",Science,218, Science,demonstration_4_label_token
4,first_label_token,ag_news,train,activation,3.708395481109619,-16.668481826782227,129,1480,Federal CISOs Rank Patch Management As Biggest Obstacle Survey by Intelligent Decisions indicates that patch management leaves less time for chief information security officers to work on improving overall security.,Business,691,"BBC 'must keep up' BBC boss Mark Thompson says the corporation must keep up with change, after announcing nearly 3,000 job cuts.",World,212, World,demonstration_4_label_token
4,first_label_token,ag_news,train,function_vector,9.525100708007812,-4.078497886657715,,,,,,,,,,
4,first_label_token,sentiment,train,activation,8.821672439575195,-30.833818435668945,0,271,"Intensely romantic, thought-provoking and even an engaging mystery.",positive,164,His work transcends the boy-meets-girl posturing of typical love stories.,positive,76, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.498713493347168,-30.444265365600586,1,15,Inconsequential road-and-buddy pic.,negative,658,A manically generous Christmas vaudeville.,positive,68, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.998907089233398,-29.89632797241211,2,164,His work transcends the boy-meets-girl posturing of typical love stories.,positive,82,"Priggish, lethargically paced parable of renewal.",negative,76, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.417675018310547,-26.736656188964844,3,457,"A thoroughly enjoyable, heartfelt coming-of-age comedy.",positive,410,The verdict: Two bodies and hardly a laugh between them.,negative,74, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.608715057373047,-28.020999908447266,4,158,"Go, girls, right down the reality drain.",negative,471,an original and highly cerebral examination of the psychopathic mind,positive,77, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.083769798278809,-29.95254135131836,5,332,...a triumph of emotionally and narratively complex filmmaking.,positive,702,"The slapstick is labored, and the bigger setpieces flat.",negative,72, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.614167213439941,-31.63444709777832,6,13,An emotionally strong and politically potent piece of cinema.,positive,146,"A bright, inventive, thoroughly winning flight of revisionist fancy.",positive,70, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.873382568359375,-29.101224899291992,7,701,Secretary is just too original to be ignored.,positive,726,"entertaining enough, but nothing new",negative,57, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.551010131835938,-27.950037002563477,8,323,Excruciatingly unfunny and pitifully unromantic.,negative,557,There's not a comedic moment in this romantic comedy.,negative,67, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.443873405456543,-26.846332550048828,9,154,Chaiken ably balances real-time rhythms with propulsive incident.,positive,157,"It's got the brawn, but not the brains.",negative,75, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.868152618408203,-30.919532775878906,10,735,"A timid, soggy near miss.",negative,133,The comedy is nonexistent.,negative,71, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,10.33413028717041,-28.890737533569336,11,200,I'd rather watch a rerun of The Powerpuff Girls,negative,110,A loquacious and dreary piece of business.,negative,68, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.827458381652832,-30.154022216796875,12,250,Steven Spielberg brings us another masterpiece,positive,678,"A cultural wildcard experience: wacky, different, unusual, even nutty.",positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.08871078491211,-30.19778823852539,13,239,A derivative collection of horror and sci-fi cliches.,negative,85,A selection of scenes in search of a movie.,negative,67, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.455910682678223,-32.366607666015625,14,324,I haven't seen such self-amused trash since Freddy Got Fingered.,negative,773,A moving and not infrequently breathtaking film.,positive,66, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,10.605979919433594,-27.892860412597656,15,100,Exciting documentary.,positive,33,Represents the depths to which the girls-behaving-badly film has fallen.,negative,82, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.663187026977539,-30.924776077270508,16,258,As pedestrian as they come.,negative,511,"An exceptionally acted, quietly affecting cop drama.",positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.320988655090332,-29.905004501342773,17,57,Morvern rocks.,positive,80,"...a solid, unassuming drama.",positive,68, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.883760929107666,-30.685832977294922,18,509,It's a very valuable film...,positive,372,"What I saw, I enjoyed.",positive,78, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.1957855224609375,-31.621286392211914,19,418,"An even more predictable, cliche-ridden endeavor than its predecessor.",negative,294,"Boisterous, heartfelt comedy.",positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.876092433929443,-30.80272102355957,20,657,...hokey art house pretension.,negative,556,Brave and sweetly rendered love story.,positive,65, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.755095481872559,-29.581605911254883,21,623,The story itself is actually quite vapid.,negative,179,Genuinely unnerving.,positive,67, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.203522682189941,-30.31110382080078,22,521,Sparse but oddly compelling.,positive,198,Meticulously uncovers a trail of outrageous force and craven concealment.,positive,84, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.915345668792725,-28.754730224609375,23,103,Reggio and Glass put on an intoxicating show.,positive,154,Chaiken ably balances real-time rhythms with propulsive incident.,positive,73, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.202997207641602,-29.896732330322266,24,18,A low-rent retread of the Alien pictures.,negative,217,Audacious-impossible yet compelling...,positive,67, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.959532260894775,-27.443958282470703,25,803,Bouquet gives a performance that is masterly.,positive,14,It's just rather leaden and dull.,negative,69, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,3.439258575439453,-26.393505096435547,26,765,Originality is sorely lacking.,negative,710,A must see for all sides of the political spectrum,positive,83, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.608892440795898,-30.571340560913086,27,213,Exceptionally well acted by Diane Lane and Richard Gere.,positive,495,"Polished, well-structured film.",positive,66, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.138509750366211,-25.783029556274414,28,424,``Red Dragon'' never cuts corners.,positive,673,Feels familiar and tired.,negative,64, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.279562950134277,-27.906551361083984,29,196,It's virtually impossible to like any of these despicable characters.,negative,179,Genuinely unnerving.,positive,72, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.660257816314697,-23.6987361907959,30,721,A lovely and beautifully photographed romance.,positive,732,Impostor is a step down for director Gary Fleder.,negative,76, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.03237533569336,-28.281421661376953,31,173,"Fast-paced and wonderfully edited, the film is extremely thorough.",positive,256,Feels like a cold old man going through the motions.,negative,82, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.02389907836914,-30.494108200073242,32,278,The first Bond movie in ages that isn't fake fun.,positive,772,Worth catching for Griffiths' warm and winning central performance.,positive,76, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.473517417907715,-29.186769485473633,33,352,The movie is so thoughtlessly assembled.,positive,261,Murder by Numbers just doesn't add up.,negative,69, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.880754470825195,-31.104433059692383,34,2,Another boorish movie from the I-heard-a-joke- at-a-frat-party school of screenwriting.,negative,0,"By turns fanciful, grisly and engagingly quixotic.",positive,69, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.097713470458984,-27.915630340576172,35,557,There's not a comedic moment in this romantic comedy.,negative,249,"Guy gets girl, guy loses girl, audience falls asleep.",negative,69, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.128790855407715,-27.800968170166016,36,409,Lame Sweet Home leaves no Southern stereotype unturned.,negative,645,Refreshing.,positive,77, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.86899471282959,-31.553264617919922,37,715,A chiller resolutely without chills.,negative,328,Compellingly watchable.,positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.585962295532227,-30.306438446044922,38,225,"Weighted down with slow, uninvolving storytelling and flat acting.",negative,310,"A finely tuned mood piece, a model of menacing atmosphere.",positive,76, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.739768981933594,-31.35622787475586,39,534,Diaz wears out her welcome in her most charmless performance,negative,584,Visually striking and viscerally repellent.,positive,69, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.051399230957031,-27.626691818237305,40,589,Almost as offensive as ``Freddy Got Fingered.'',negative,35,It trusts the story it sets out to tell.,positive,74, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.534637451171875,-25.091758728027344,41,214,Tends to plod.,negative,410,The verdict: Two bodies and hardly a laugh between them.,negative,66, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.9076151847839355,-31.288986206054688,42,104,Noyce has worked wonders with the material.,positive,118,A thought-provoking picture.,positive,74, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.937241554260254,-30.738325119018555,43,162,...``Bowling for Columbine'' remains a disquieting and thought-provoking film...,positive,393,"Throughout, Mr. Audiard's direction is fluid and quick.",positive,66, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.381053924560547,-31.577682495117188,44,29,A lame comedy.,negative,528,"A sharp, amusing study of the cult of celebrity.",positive,69, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.5746660232543945,-27.951753616333008,45,377,It's unlikely we'll see a better thriller this year.,positive,510,Essentially a collection of bits -- and they're all naughty.,positive,70, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.979660987854004,-30.039709091186523,46,671,A sentimental but entirely irresistible portrait of three aging sisters.,positive,370,It's never dull and always looks good.,positive,75, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.220126152038574,-28.210792541503906,47,772,Worth catching for Griffiths' warm and winning central performance.,positive,213,Exceptionally well acted by Diane Lane and Richard Gere.,positive,69, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.740367412567139,-25.97488784790039,48,155,Williams absolutely nails Sy's queasy infatuation and overall strangeness.,positive,173,"Fast-paced and wonderfully edited, the film is extremely thorough.",positive,64, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.770917892456055,-30.931598663330078,49,316,"You're not merely watching history, you're engulfed by it.",positive,616,A flick about our infantilized culture that isn't entirely infantile.,positive,78, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.14752197265625,-26.15662384033203,50,809,"Sensual, funny and, in the end, very touching.",positive,537,"A comedy that is warm, inviting, and surprising.",positive,90, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,11.29527473449707,-31.547529220581055,51,32,Worthy of the gong.,negative,814,A relative letdown.,negative,64, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.492918491363525,-26.944297790527344,52,266,Pray has really done his subject justice.,positive,792,A captivating and intimate study about dying and loving...,positive,66, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.051769256591797,-29.1478271484375,53,604,A generic international version of a typical American horror film.,negative,195,"... there's a choppy, surface-effect feeling to the whole enterprise.",negative,87, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.080079078674316,-25.585712432861328,54,724,No surprises.,negative,370,It's never dull and always looks good.,positive,68, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.987481117248535,-30.63105010986328,55,705,Extremely bad.,negative,811,"It makes compelling, provocative and prescient viewing.",positive,73, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.173444747924805,-31.5408992767334,56,11,This thing is just garbage.,negative,781,Significantly better than its 2002 children's-movie competition.,positive,68, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.265849590301514,-27.260560989379883,57,694,"A grating, emaciated flick.",negative,360,It's one long bore.,negative,66, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.21264934539795,-30.442371368408203,58,286,Chalk it up as the worst kind of hubristic folly.,negative,455,Witless and utterly pointless.,negative,72, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.911030292510986,-31.071542739868164,59,564,"Despite all the closed-door hanky-panky, the film is essentially juiceless.",negative,42,Pleasant but not more than recycled jock piffle.,negative,74, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.104734420776367,-27.614147186279297,60,308,Oddly compelling.,positive,537,"A comedy that is warm, inviting, and surprising.",positive,63, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.994293212890625,-29.256052017211914,61,761,Definitely worth 95 minutes of your time.,positive,164,His work transcends the boy-meets-girl posturing of typical love stories.,positive,66, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.927572250366211,-29.033254623413086,62,446,Exhilarating but blatantly biased.,positive,779,A straight-ahead thriller that never rises above superficiality.,negative,75, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.343421936035156,-28.364418029785156,63,241,Hard to resist.,positive,469,Psychologically revealing.,positive,72, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.156121730804443,-25.055461883544922,64,191,Probably the best case for Christianity since Chesterton and Lewis.,positive,10,What makes it worth watching is Quaid's performance.,positive,80, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.589375495910645,-28.497394561767578,65,115,"At times, it actually hurts to watch.",negative,559,These are textbook lives of quiet desperation.,negative,62, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.880067348480225,-29.793231964111328,66,148,A devastating indictment of unbridled greed and materalism.,negative,742,A muted freak-out,negative,67, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.025196075439453,-29.62943458557129,67,785,Tsai convincingly paints a specifically urban sense of disassociation here.,positive,721,A lovely and beautifully photographed romance.,positive,74, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.579126358032227,-30.239910125732422,68,75,Old-fashioned but thoroughly satisfying entertainment.,positive,755,This is one of the outstanding thrillers of recent years.,positive,72, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.976934432983398,-26.517972946166992,69,127,Bottom-rung New Jack City wannabe.,negative,261,Murder by Numbers just doesn't add up.,negative,72, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.093875408172607,-26.44390106201172,70,670,A winning and wildly fascinating work.,positive,200,I'd rather watch a rerun of The Powerpuff Girls,negative,66, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.518595695495605,-28.99706268310547,71,497,The whole talking-animal thing is grisly.,negative,550,"This is a stunning film, a one-of-a-kind tour de force.",positive,80, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.959381580352783,-31.1612606048584,72,501,"A meditation on faith and madness, Frailty is blood-curdling stuff.",positive,145,"Exhilarating, funny and fun.",positive,72, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.530143737792969,-28.830190658569336,73,71,...contains very few laughs and even less surprises.,negative,380,"In the end, there isn't much to it.",negative,69, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.993197917938232,-29.381181716918945,74,680,"Third time's the charm...yeah, baby!",positive,701,Secretary is just too original to be ignored.,positive,61, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.276954650878906,-29.622482299804688,75,585,Interesting and thoroughly unfaithful version of Carmen,positive,602,One of the funnier movies in town.,positive,59, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.449898719787598,-29.582866668701172,76,122,A thought-provoking and often-funny drama about isolation.,positive,160,Allen's underestimated charm delivers more goodies than lumps of coal.,positive,75, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.95729923248291,-30.3602294921875,77,283,Hardly a film that comes along every day.,positive,325,"An authentically vague, but ultimately purposeless, study in total pandemonium.",negative,73, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.141515731811523,-26.709150314331055,78,637,Too bad Maggio couldn't come up with a better script.,negative,334,Parents beware; this is downright movie penance.,negative,72, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.908041000366211,-31.01968765258789,79,630,"By turns pretentious, fascinating, ludicrous, provocative and vainglorious.",positive,712,A terrific insider look at the star-making machinery of tinseltown.,positive,77, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.534175872802734,-30.656129837036133,80,395,A small gem from Belgium.,positive,473,"Demonstrates the unusual power of thoughtful, subjective filmmaking.",positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.755719184875488,-29.367408752441406,81,78,Shrewd but pointless.,negative,126,"A dark, quirky road movie that constantly defies expectation.",positive,75, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,11.050716400146484,-29.379642486572266,82,156,``Abandon'' will leave you wanting to abandon the theater.,negative,396,"Narratively, Trouble Every Day is a plodding mess.",negative,86, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.7028608322143555,-29.066635131835938,83,729,"This is a finely written, superbly acted offbeat thriller.",positive,18,A low-rent retread of the Alien pictures.,negative,68, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.569719314575195,-30.838050842285156,84,399,"I've never bought from telemarketers, but I bought this movie.",positive,92,By turns numbingly dull-witted and disquietingly creepy.,negative,75, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.51463508605957,-27.772441864013672,85,808,Strangely comes off as a kingdom more mild than wild.,positive,230,More trifle than triumph.,negative,62, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.562779903411865,-28.43292999267578,86,581,Allen's funniest and most likeable movie in years.,positive,529,"Woody, what happened?",negative,68, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.257076263427734,-27.73590087890625,87,596,Speaks eloquently about the symbiotic relationship between art and life.,positive,376,Stiff and schmaltzy and clumsily directed.,negative,72, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.071919441223145,-30.40738296508789,88,779,A straight-ahead thriller that never rises above superficiality.,negative,3,"A pleasing, often-funny comedy.",positive,70, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.41826057434082,-30.740169525146484,89,217,Audacious-impossible yet compelling...,positive,104,Noyce has worked wonders with the material.,positive,62, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.434048652648926,-24.36043357849121,90,391,You can practically hear George Orwell turning over.,negative,808,Strangely comes off as a kingdom more mild than wild.,positive,72, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,10.216565132141113,-33.834896087646484,91,226,Cusack's just brilliant in this.,positive,281,The best film of the year 2002.,positive,76, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.66873550415039,-32.36824417114258,92,678,"A cultural wildcard experience: wacky, different, unusual, even nutty.",positive,711,...one of the most entertaining monster movies in ages...,positive,72, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,11.501505851745605,-29.483461380004883,93,673,Feels familiar and tired.,negative,700,A cleverly crafted but ultimately hollow mockumentary.,negative,76, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,6.293851852416992,-25.350482940673828,94,367,Mordantly funny and intimately knowing ...,positive,409,Lame Sweet Home leaves no Southern stereotype unturned.,negative,73, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,7.911685943603516,-28.320777893066406,95,107,A dreary movie.,negative,766,"Enjoyably fast-moving, hard-hitting documentary.",positive,74, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.983200073242188,-27.214981079101562,96,150,The beautifully choreographed kitchen ballet is simple but absorbing.,positive,391,You can practically hear George Orwell turning over.,negative,71, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,4.722925186157227,-26.08258819580078,97,486,Gently humorous and touching.,positive,497,The whole talking-animal thing is grisly.,negative,65, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.562005996704102,-30.87860679626465,98,48,...although this idea is ``new'' the results are tired.,negative,438,Ya-Yas everywhere will forgive the flaws and love the film.,positive,71, positive,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.035122871398926,-27.552244186401367,99,587,One of the worst movies of the year.,negative,58,A terrible movie that some people will nevertheless find moving.,negative,73, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,11.12129020690918,-29.128982543945312,100,161,Many insightful moments.,positive,496,"The title, alone, should scare any sane person away.",negative,58, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.042877197265625,-26.72972297668457,101,480,Even the hastily and amateurishly drawn animation cannot engage.,negative,557,There's not a comedic moment in this romantic comedy.,negative,63, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.89261531829834,-31.066452026367188,102,282,"An odd, haphazard, and inconsequential romantic comedy.",negative,82,"Priggish, lethargically paced parable of renewal.",negative,68, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,9.920062065124512,-29.502185821533203,103,730,The worst film of the year.,negative,788,There's a reason why halftime is only fifteen minutes long.,negative,74, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,8.156957626342773,-28.242168426513672,104,455,Witless and utterly pointless.,negative,237,Dramatically lackluster.,negative,59, negative,demonstration_4_label_token
4,first_label_token,sentiment,train,activation,5.824563026428223,-28.635255813598633,105,298,There's nothing interesting in Unfaithful whatsoever.,negative,42,Pleasant but not more than recycled jock piffle.,negative,73, negative,demonstration_4_label_token
